,log10phi,f_r,log10x_50,A0,PE,fpvls_avg,fpvls_std,IC50s_avg,IC50s_std,dose
2,-0.5594801952208314,0.10987703172707092,1.1840443293466258,0.0,0.8863636363636364,5.8009002865012365,1.331363250510379,1.6989700043360187,0.0,30.0
3,-0.4336301019758172,0.050761937785388685,1.6088077595672572,2.0,0.9431818181818182,5.108581642391071,0.8376523024138125,1.6989700043360187,0.0,30.0
4,-0.18263727910912878,0.005828656245742199,1.1623846831487046,0.0,0.9886363636363636,6.199931894340056,0.0,1.6989700043360187,0.0,30.0
5,-0.5169152234436851,0.09723310462803439,1.4810031990186525,1.0,0.8636363636363636,6.053458482244751,1.5866852270859149,1.6989700043360187,0.0,30.0
6,-0.2635605639692834,0.11001873644804946,1.6439604959740834,1.0,0.8409090909090909,5.134325331923255,1.5936001755578635,1.6989700043360187,0.0,30.0
7,-0.13177975167702413,0.15988949571002176,1.0032226902603507,2.0,0.8409090909090909,5.166922477330391,1.6148732030869253,1.6936398775128774,0.019218045565562794,30.0
8,0.03520719582153989,0.06382887504702406,1.3146287815607158,1.0,0.9431818181818182,5.559606377466939,0.8473168715299385,1.6989700043360187,0.0,30.0
9,0.04809847925118258,0.001979183864481684,0.12519021985128415,1.0,1.0,,,,,30.0
10,-0.16663963388467468,0.013258016838853547,1.5191052123902427,2.0,1.0,,,,,30.0
11,0.18613465753307146,0.0808741771327397,1.2606016506639954,1.0,0.9204545454545454,4.750455936593748,1.7013642232521837,1.6989700043360187,0.0,30.0
12,-0.8931582704441603,0.20821693031851485,1.467767313179751,1.0,0.7954545454545454,5.459810660648211,1.700902277951808,1.6989700043360187,0.0,30.0
13,0.2875119822319909,0.18448714704880184,1.2508085064123076,3.0,0.7386363636363636,5.514302227648952,1.562814763549376,1.6750224718693258,0.1123238836906605,30.0
14,-0.28730559800869465,0.16837115998440128,1.455160632999741,3.0,0.875,4.6695771027026165,1.7440532097689943,1.6975159185969326,0.004598222848681845,30.0
15,-0.297409998434175,0.18011085223092985,1.1790303745749224,4.0,0.7840909090909091,5.1611807805485475,1.628008615344018,1.6989700043360187,0.0,30.0
16,0.33571855144328505,0.0790069276478313,1.2926187409716572,2.0,0.9204545454545454,4.421993007884125,2.2062064340099927,1.6989700043360187,0.0,30.0
17,0.13336734159676852,0.11897200056141793,1.3992850802526096,0.0,0.8977272727272727,4.684137159428077,1.7532256584711676,1.6989700043360187,0.0,30.0
18,0.4688717091390004,0.01978075985937627,-0.6137858442403595,2.0,0.9772727272727273,5.745165852719143,0.21203998395561818,1.6989700043360187,0.0,30.0
19,0.27695936897201895,0.09116621164683233,1.72855980382647,2.0,0.9431818181818182,4.635864267264214,1.6235332911136904,1.6989700043360187,0.0,30.0
20,0.027433328287218138,0.2647682920343862,1.4611329985183459,0.0,0.6818181818181819,5.891682697336722,1.1668111587069012,1.6989700043360187,0.0,30.0
21,0.02605483505770627,0.2610287297828735,1.248257342838468,5.0,0.7272727272727273,5.544540437411421,1.2153545345928094,1.6989700043360187,0.0,30.0
22,0.6580430695557004,0.28263701850584566,1.0371010608252027,2.0,0.7840909090909091,4.987743105352244,1.7461466664366045,1.5890060762354765,0.3295297203567636,30.0
23,-0.42924405078081185,0.028410659284124118,1.602951729999093,3.0,0.9659090909090909,3.082809941092821,1.2186512300741745,1.6989700043360187,0.0,30.0
24,0.6183997463425535,0.040227755289067475,1.4193190087701013,1.0,0.9545454545454546,5.098311659997515,1.5034441227495945,1.6548210122162614,0.07646829745437746,30.0
25,0.06663093479773471,0.053644661307700785,1.7250321100061137,6.0,0.9318181818181819,4.2493318517736345,1.5971040597223298,1.578889020420401,0.2685092428403802,30.0
26,0.686803310525308,0.32582666474041494,1.5928952617842416,5.0,0.625,5.15495890725964,1.7464818035270968,1.6239667898757517,0.309136875099213,30.0
27,-0.0979111920720946,0.11968451904357157,1.475274243682704,4.0,0.8636363636363636,4.769560015806627,1.639502330561279,1.6989700043360187,0.0,30.0
28,0.10418909571774501,0.055907985019789955,1.7713109905351805,0.0,0.9886363636363636,3.656822249619039,0.0,1.6989700043360187,0.0,30.0
29,0.41252685825947893,0.28758350891359924,1.7162587162582623,2.0,0.7272727272727273,5.672433736563952,1.3796164099768047,1.6512515746905727,0.19432007220165975,30.0
30,0.6694150331771588,0.3179901425285428,1.1691037897465921,7.0,0.625,5.085224002715661,1.5620002335666103,1.6559778551100315,0.1488633484334237,30.0
31,-0.21956500766153403,0.042088502905355006,1.6149232473201356,2.0,0.9545454545454546,6.290426307750871,1.130779101186498,1.6989700043360187,0.0,30.0
32,0.8540088405555671,0.294640529481491,1.0548898307193704,5.0,0.6136363636363636,5.272008543678969,1.6858493561151031,1.6181090191969434,0.25446343133757515,30.0
33,-0.44345499194372223,0.11108836943007885,1.8447681919165029,5.0,0.8522727272727273,4.8290465739183555,1.882177183035287,1.6989700043360187,0.0,30.0
34,0.8990161725197721,0.2845454558607895,0.5257583491854867,0.0,0.6704545454545454,5.796251829518119,1.0600011046978723,1.6558244844167584,0.14370154219261913,30.0
35,0.5722051259723476,0.18404591668107487,1.7222366867541645,7.0,0.8522727272727273,5.0863114934303315,1.2219319796047377,1.6829840807117038,0.05537686384645802,30.0
36,0.23222400414733177,0.17553778627595767,1.8719809960587845,5.0,0.8522727272727273,5.164092729394839,1.7918092093133462,1.6723164699876598,0.06820007288267697,30.0
